WEB,MOM,Image,Actv Web,Note,MPN / Availability ,Item # ,UPC,Category,Product Name,Color ,Cost, Price,Min Q,Inventory,MOM Low Level,BC Low Level,Color Group ,Color Group ,Color Group ,Color Group ,Color Group ,Color Group ,Flower Type,Flower Type ,Flower Type ,Size,Season,Season,Season,Season,Copy ,Bullet ,Bullet ,Bullet ,Bullet ,Bullet ,Bullet ,Page Title,Meta Description ,Meta Keywords,X-Sell Vase ,X-Sell Gems ,Overall  Height,Overall Width (for Sprays),Bloom Diameter,# of Stems in Bouquet Photo,Bouquet Vase Dimensions,Item # for Vase Used,Outline Photo (-ot),Outline Alt (-alt),Bouquet Photo (-bq),Bouquet Close Up    (-bcu)
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S3064-EP,848644017288,All Stems ,"Silk Calla Lily Bud Flower Stem - 24"" ",Eggplant,$1.22,$6.00,3,0,,12,Cream-White,Red-Burgundy,Green-Brown-Beige,Peach-Coral-Orange,Yellow-Gold,,Calla Lily ,,,"19"" to 24"" ",,,,,"Make a statement with our 48"" everlasting faux calla lily buds available in five colors. 12 stems shown in photo and arranged in our 16"" cylinder vase with clear gems (sold seperately).","48"" Tall",,12 Stems Shown In Photo,"Stems Arranged In Our 16"" Hand Blown Cylinder Vase With Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV4486-CLR,,24''H,-,3''D,12,10''Hx4''D,CV4486-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S3064-GR,848644017295,All Stems ,"Silk Calla Lily Bud Flower Stem - 24"" ",Green,$1.22,$6.00,3,0,,12,Cream-White,Red-Burgundy,Green-Brown-Beige,Peach-Coral-Orange,Yellow-Gold,,Calla Lily ,,,"19"" to 24"" ",,,,,"Make a statement with our 48"" everlasting faux calla lily buds available in five colors. 12 stems shown in photo and arranged in our 16"" cylinder vase with clear gems (sold seperately).","48"" Tall",,12 Stems Shown In Photo,"Stems Arranged In Our 16"" Hand Blown Cylinder Vase With Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV4486-CLR,,24''H,-,3''D,12,10''Hx4''D,CV4486-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S3064-OR,848644017301,All Stems ,"Silk Calla Lily Bud Flower Stem - 24"" ",Orange,$1.22,$6.00,3,0,,12,Cream-White,Red-Burgundy,Green-Brown-Beige,Peach-Coral-Orange,Yellow-Gold,,Calla Lily ,,,"19"" to 24"" ",,,,,"Make a statement with our 48"" everlasting faux calla lily buds available in five colors. 12 stems shown in photo and arranged in our 16"" cylinder vase with clear gems (sold seperately).","48"" Tall",,12 Stems Shown In Photo,"Stems Arranged In Our 16"" Hand Blown Cylinder Vase With Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV4486-CLR,,24''H,-,3''D,12,10''Hx4''D,CV4486-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S3064-YE,848644017318,All Stems ,"Silk Calla Lily Bud Flower Stem - 24"" ",Yellow,$1.22,$6.00,3,0,,12,Cream-White,Red-Burgundy,Green-Brown-Beige,Peach-Coral-Orange,Yellow-Gold,,Calla Lily ,,,"19"" to 24"" ",,,,,"Make a statement with our 48"" everlasting faux calla lily buds available in five colors. 12 stems shown in photo and arranged in our 16"" cylinder vase with clear gems (sold seperately).","48"" Tall",,12 Stems Shown In Photo,"Stems Arranged In Our 16"" Hand Blown Cylinder Vase With Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV4486-CLR,,24''H,-,3''D,12,10''Hx4''D,CV4486-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S3068,848644017332,All Stems ,"Artificial Lilac Flower Stem Spray - 33"" ",Master SKU ,$1.94,$9.25,2,NA,,12,Lavender-Blue-Purple,,,,,,Other Varieties,,,"25"" and Over",Spring ,,,,"Create a fresh picked from the garden look with our silk lilac sprays, available in two colors.12 Stems shown in photo and arranged in our 12"" cylinder vase with clear gems (sold seperately).","33"" Tall x 6"" Wide","Bloom Diameter 1""",12 Stems Shown In Photo,"Stems Arranged in Our 12"" Hand Blown Cylinder Vase With Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV4809-CLR,,33''H,6''W,1''D,12,12''Hx4''D,CV4809-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S3068-LV,848644017332,All Stems ,"Artificial Lilac Flower Stem Spray - 33"" ",Lavender,$1.94,$9.25,2,0,,12,Lavender-Blue-Purple,,,,,,Other Varieties,,,"25"" and Over",Spring ,,,,"Create a fresh picked from the garden look with our silk lilac sprays, available in two colors.12 Stems shown in photo and arranged in our 12"" cylinder vase with clear gems (sold seperately).","33"" Tall x 6"" Wide","Bloom Diameter 1""",12 Stems Shown In Photo,"Stems Arranged in Our 12"" Hand Blown Cylinder Vase With Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV4809-CLR,,33''H,6''W,1''D,12,12''Hx4''D,CV4809-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S3068-WH,848644017325,All Stems ,"Artificial Lilac Flower Stem Spray - 33"" ",White,$1.94,$9.25,2,0,,12,Cream-White,,,,,,Other Varieties,,,"25"" and Over",Spring,,,,"Create a fresh picked from the garden look with our silk lilac sprays, available in two colors.12 Stems shown in photo and arranged in our 12"" cylinder vase with clear gems (sold seperately).","33"" Tall x 6"" Wide","Bloom Diameter 1""",12 Stems Shown In Photo,"Stems Arranged in Our 12"" Hand Blown Cylinder Vase With Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV4809-CLR,,33''H,6''W,1''D,12,12''Hx4''D,CV4809-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,,S3069-GR,848644018612,All Stems ,"Fall Astilbe Faux Flower Spray - 29"" ",Green,$2.19,$9.75,2,150,,12,Green-Brown-Beige,,,,,,Other Varieties,,,,,,,,"Make a statement with our realisric 29"" faux Fall Astilbe Faux Flower Spray stems. 12 stems shown in photo in our cylinder glass vase with clear gems (sold seperately).","29"" Tall x 4"" Wide",,12 Stems Shown In Photo,"Stems Arranged In Our 12"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,,,29''H,4''W,-,12,12''Hx4''D,CV4809-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,,S3071,,All Stems ,"Silk Ranunculus Flower Stem Spray - 23.5"" ",Master SKU ,,,,NA,,12,,,,,,,Roses & Ranunculus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRUE,TRUE,TRUE,TRUE,,,S3071-DKOR,848644018629,All Stems ,"Silk Ranunculus Flower Stem Spray - 23.5"" ",Dark Orange,$2.00,$9.50,2,0,,12,Peach-Coral-Orange,,,,,,Roses & Ranunculus,,,"19"" to 24"" ",Spring,Summer,,,"Enjoy the look of fresh cut flowers with our glorious 23"" silk rannuculus stems! Available in 2 Colors. Shown in our 10"" Hand-blown glass cylinder vase (sold seperately) ","23"" H x 11"" W ","2"" Bloom Diameter",12 Stems Shown In Photo ,Imported,,,,,,,,23.5''H,11''W,2''D,12,10''Hx4''D,CV4486-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,,S3071-ORYE,848644018636,All Stems ,"Silk Ranunculus Flower Stem Spray - 23.5"" ",Orange/Yellow,$2.00,$9.50,2,0,,12,Yellow-Gold,,,,,,Roses & Ranunculus,,,"19"" to 24"" ",Spring,Summer,,,"Enjoy the look of fresh cut flowers with our glorious 23"" silk rannuculus stems! Available in 2 Colors. Shown in our 10"" Hand-blown glass cylinder vase (sold seperately) ","23"" H x 11"" W ","2"" Bloom Diameter",12 Stems Shown In Photo ,Imported,,,,,,,,23.5''H,11''W,2''D,12,10''Hx4''D,CV4486-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,,S3072-BL,848644018643,All Stems ,"Cornflower Silk Flower Stem Spray - 21.5"" ",Blue,$1.11,$5.25,3,0,,12,Lavender-Blue-Purple,,,,,,Other Varieties,,,"19"" to 24"" ",Summer,,,,"Add a whimsical touch of summer to your home with our realistic 21.5"" Silk Cornflower Spray.","21.5"" Tall x 9"" Wide","Bloom Diameter 2""",12 Stems Shown In Photo,"Stems Arranged In Our 10"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",Imported,,,,,,,21.5''H,9''W,2''D,12,10''Hx4''D,CV4486-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,,S3073,,All Stems ,"Gypsophillia Spray - 26"" ",Master SKU ,,,,NA,,12,Cream-White,Green-Brown-Beige,,,,,Other Varieties,,,"25"" and Over",Summer,,,,"Create beautiful bouquets with our 25"" Cornflower Silk Flower Stem Sprays. Available in two colors. 12 stems shown in photo in our cylinder glass vase with clear gems (sold seperately).","25"" Tall x 8"" Wide","Bloom Diameter 5""",12 Stems Shown In Photo,"Stems Arranged In Our 12"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,,,,,,,,,,,,
TRUE,TRUE,TRUE,TRUE,,,S3073-BE,848644018650,All Stems ,"Gypsophillia Spray - 26"" ",Beige,$1.08,$4.75,4,250,,12,Cream-White,,,,,,Other Varieties,,,"25"" and Over",Summer,,,,,"25"" Tall x 8"" Wide","Bloom Diameter 5""",12 Stems Shown In Photo,"Stems Arranged In Our 12"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,,,25''H,8''W,.5''D,12,12''Hx4''D,CV4809-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,,S3073-CR,848644018667,All Stems ,"Gypsophillia Spray - 26"" ",Cream,$1.13,$4.75,4,0,,12,,,,,,,,,,,,,,,,"25"" Tall x 8"" Wide","Bloom Diameter 5""",12 Stems Shown In Photo,"Stems Arranged In Our 12"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,,,25''H,8''W,.5''D,12,12''Hx4''D,CV4809-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,,S3073-GR,848644018674,All Stems ,"Gypsophillia Spray - 26"" ",Green,$1.13,$4.75,4,250,,12,Green-Brown-Beige,,,,,,Other Varieties,,,,,,,,,"25"" Tall x 8"" Wide","Bloom Diameter 5""",12 Stems Shown In Photo,"Stems Arranged In Our 12"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,,,25''H,8''W,.5''D,12,12''Hx4''D,CV4809-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S3074-GR,848644018681,All Stems ,"Artificial Phalaenopsis Orchid Foliage with Roots - 11"" ",Green,$1.70,$8.00,2,250,,12,Green-Brown-Beige,,,,,,Orchids,,,"5"" to 18""",Spring,Summer,,,"Create a fresh garden look with our lifelike 11"" Silk Phalaenopsis Orchid Foliage with Roots.","11"" Tall x 11"" Wide",,,,Handcrafted In China - Imported,,,,,,,11''H,11''W,-,,,,x,,,
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S3080,848644017349,All Stems ,"Large Silk Calla Lily Flower Stem - 28"" ",Master SKU ,$2.05,$9.75,2,NA,,12,Cream-White,Red-Burgundy,Peach-Coral-Orange,Yellow-Gold,,,Calla Lily ,,,"25"" and Over",,,,,"Decorate with our realistic faux calla lily stems available in four colors. 12 Stems shown in photo and arranged in our 12"" cylinder vase with clear gems (sold seperately).","28"" Tall","Bloom Diameter 5""",12 Stems Shown In Photo,"Stems Arranged in Our 12"" Hand Blown Cylinder Vase With Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV4809-CLR,,28''H,-,5''D,12,12''Hx4''D,CV4809-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S3080-CR,848644017349,All Stems ,"Large Silk Calla Lily Flower Stem - 28"" ",Cream,$2.05,$9.75,2,250,,12,Cream-White,Red-Burgundy,Peach-Coral-Orange,Yellow-Gold,,,Calla Lily ,,,"25"" and Over",,,,,"Decorate with our realistic faux calla lily stems available in four colors. 12 Stems shown in photo and arranged in our 12"" cylinder vase with clear gems (sold seperately).","28"" Tall","Bloom Diameter 5""",12 Stems Shown In Photo,"Stems Arranged in Our 12"" Hand Blown Cylinder Vase With Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV4809-CLR,,28''H,-,5''D,12,12''Hx4''D,CV4809-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S3080-EP,848644017356,All Stems ,"Large Silk Calla Lily Flower Stem - 28"" ",Eggplant,$2.05,$9.75,2,0,,12,Cream-White,Red-Burgundy,Peach-Coral-Orange,Yellow-Gold,,,Calla Lily ,,,"25"" and Over",,,,,"Decorate with our realistic faux calla lily stems available in four colors. 12 Stems shown in photo and arranged in our 12"" cylinder vase with clear gems (sold seperately).","28"" Tall","Bloom Diameter 5""",12 Stems Shown In Photo,"Stems Arranged in Our 12"" Hand Blown Cylinder Vase With Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV4809-CLR,,28''H,-,5''D,12,12''Hx4''D,CV4809-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S3080-OR,848644017363,All Stems ,"Large Silk Calla Lily Flower Stem - 28"" ",Orange,$2.05,$9.75,2,0,,12,Cream-White,Red-Burgundy,Peach-Coral-Orange,Yellow-Gold,,,Calla Lily ,,,"25"" and Over",,,,,"Decorate with our realistic faux calla lily stems available in four colors. 12 Stems shown in photo and arranged in our 12"" cylinder vase with clear gems (sold seperately).","28"" Tall","Bloom Diameter 5""",12 Stems Shown In Photo,"Stems Arranged in Our 12"" Hand Blown Cylinder Vase With Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV4809-CLR,,28''H,-,5''D,12,12''Hx4''D,CV4809-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S3080-YE,848644017370,All Stems ,"Large Silk Calla Lily Flower Stem - 28"" ",Yellow,$2.05,$9.75,2,0,,12,Cream-White,Red-Burgundy,Peach-Coral-Orange,Yellow-Gold,,,Calla Lily ,,,"25"" and Over",,,,,"Decorate with our realistic faux calla lily stems available in four colors. 12 Stems shown in photo and arranged in our 12"" cylinder vase with clear gems (sold seperately).","28"" Tall","Bloom Diameter 5""",12 Stems Shown In Photo,"Stems Arranged in Our 12"" Hand Blown Cylinder Vase With Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV4809-CLR,,28''H,-,5''D,12,12''Hx4''D,CV4809-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S3081,848644017387,All Stems ,"Medium Silk Calla Lily Flower Stem - 27"" ",Master SKU ,$1.61,$7.75,3,NA,,12,Cream-White,Red-Burgundy,Green-Brown-Beige,Peach-Coral-Orange,Yellow-Gold,,Calla Lily ,,,"25"" and Over",,,,,"Decorate with our realistic faux calla lily stems available in five colors. 12 Stems shown in photo and arranged in our 10"" cylinder vase with clear gems (sold seperately).","24"" Tall","Bloom Diameter 4""",12 Stems Shown In Photo,"Stems Arranged in Our 10"" Hand Blown Cylinder Vase With Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV4486-CLR,,27''H,-,4''D,12,10''Hx4''D,CV4486-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S3081-CR,848644017387,All Stems ,"Medium Silk Calla Lily Flower Stem - 27"" ",Cream,$1.61,$7.75,3,150,,12,Cream-White,Red-Burgundy,Green-Brown-Beige,Peach-Coral-Orange,Yellow-Gold,,Calla Lily ,,,"25"" and Over",,,,,"Decorate with our realistic faux calla lily stems available in five colors. 12 Stems shown in photo and arranged in our 10"" cylinder vase with clear gems (sold seperately).","24"" Tall","Bloom Diameter 4""",12 Stems Shown In Photo,"Stems Arranged in Our 10"" Hand Blown Cylinder Vase With Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV4486-CLR,,27''H,-,4''D,12,10''Hx4''D,CV4486-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S3081-EP,848644017394,All Stems ,"Medium Silk Calla Lily Flower Stem - 27"" ",Eggplant,$1.61,$7.75,3,250,,12,Cream-White,Red-Burgundy,Green-Brown-Beige,Peach-Coral-Orange,Yellow-Gold,,Calla Lily ,,,"25"" and Over",,,,,"Decorate with our realistic faux calla lily stems available in five colors. 12 Stems shown in photo and arranged in our 10"" cylinder vase with clear gems (sold seperately).","24"" Tall","Bloom Diameter 4""",12 Stems Shown In Photo,"Stems Arranged in Our 10"" Hand Blown Cylinder Vase With Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV4486-CLR,,27''H,-,4''D,12,10''Hx4''D,CV4486-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S3081-GR,848644017400,All Stems ,"Medium Silk Calla Lily Flower Stem - 27"" ",Green,$1.61,$7.75,3,0,,12,Cream-White,Red-Burgundy,Green-Brown-Beige,Peach-Coral-Orange,Yellow-Gold,,Calla Lily ,,,"25"" and Over",,,,,"Decorate with our realistic faux calla lily stems available in five colors. 12 Stems shown in photo and arranged in our 10"" cylinder vase with clear gems (sold seperately).","24"" Tall","Bloom Diameter 4""",12 Stems Shown In Photo,"Stems Arranged in Our 10"" Hand Blown Cylinder Vase With Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV4486-CLR,,27''H,-,4''D,12,10''Hx4''D,CV4486-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S3081-OR,848644017417,All Stems ,"Medium Silk Calla Lily Flower Stem - 27"" ",Orange,$1.61,$7.75,3,0,,12,Cream-White,Red-Burgundy,Green-Brown-Beige,Peach-Coral-Orange,Yellow-Gold,,Calla Lily ,,,"25"" and Over",,,,,"Decorate with our realistic faux calla lily stems available in five colors. 12 Stems shown in photo and arranged in our 10"" cylinder vase with clear gems (sold seperately).","24"" Tall","Bloom Diameter 4""",12 Stems Shown In Photo,"Stems Arranged in Our 10"" Hand Blown Cylinder Vase With Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV4486-CLR,,27''H,-,4''D,12,10''Hx4''D,CV4486-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S3081-YE,848644017424,All Stems ,"Medium Silk Calla Lily Flower Stem - 27"" ",Yellow,$1.61,$7.75,3,0,,12,Cream-White,Red-Burgundy,Green-Brown-Beige,Peach-Coral-Orange,Yellow-Gold,,Calla Lily ,,,"25"" and Over",,,,,"Decorate with our realistic faux calla lily stems available in five colors. 12 Stems shown in photo and arranged in our 10"" cylinder vase with clear gems (sold seperately).","24"" Tall","Bloom Diameter 4""",12 Stems Shown In Photo,"Stems Arranged in Our 10"" Hand Blown Cylinder Vase With Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV4486-CLR,,27''H,-,4''D,12,10''Hx4''D,CV4486-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S4008-GR,848644017431,All Stems ,"Artificial Fern Foliage Branch - 40"" ",Green,$1.90,$9.00,2,0,,12,Green-Brown-Beige,,,,,,Foliage & Greenery,,,"25"" and Over",,,,,"Make a statement with our lifelike 40"" faux fern stems. 10 stems shown in photo and arranged in our 12"" glass vase with clear gems (sold seperately)","40"" Tall x 20"" Wide",,10 Stems Shown In Photo,"Stems Arranged In Our 12"" Hand Blown Vase With Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV4809-CLR,,40''H,20''W,-,10,12''Hx4''D,CV4809-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S4009-GR,848644017448,All Stems ,"Artificial Cycas Foliage Branch - 36"" ",Green,$2.03,$9.75,2,0,,12,Green-Brown-Beige,,,,,,Foliage & Greenery,,,"25"" and Over",,,,,"Make a statement with our lifelike 36"" silk cycas stems. 12 stems shown in photo and arranged in our 12"" cylinder vase with clear gems (sold seperately)","36"" Tall x 15"" Wide",,12 Stems In Photo,"Stems Arranged In Our 12"" Hand Blown Cylinder Vase With Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV4809-CLR,,36''H,15''W,-,12,12''Hx4''D,CV4809-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,,S4058-GR,848644018698,All Stems ,"Artificial Spiked Fern Bush Foliage - 22"" ",Green,$1.58,$7.50,2,0,,12,,,,,,,Foliage & Greenery,,,,,,,,,,,,,,,,,,,,22''H,12''W,-,,,,x,,,
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S4059-GR,848644017455,All Stems ,"Artificial Springerii Foliage Stem - 27"" ",Green,$1.19,$5.75,3,0,,12,Green-Brown-Beige,,,,,,Foliage & Greenery,,,"25"" and Over",,,,,"Make a statement with our lifelike 27"" faux springerii stems.  12 stems shown in photo and arranged in our 10"" cylinder vase with clear gems (sold seperately)","27"" Tall x 12"" Wide",,12 Stems In Photo,"Stems Arranged In Our 10"" Hand Blown Cylinder Vase With Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV4486-CLR,,27''H,12''W,-,12,10''Hx4''D,CV4486-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,,S4061,,All Stems ,"Faux Fuji Mum Silk Flower Stem - 23.5"" ",Master SKU ,,,,NA,,12,Yellow-Gold,Peach-Coral-Orange,,,,,Mums,,,"19"" to 24""",Summer,Fall,,,"Enjoy seasonal flowers year round with our 23.5"" Fuji Mum Silk Flower Stems. Available in two colors.",,,,,Handcrafted In China - Imported,,,,,,,,,,,,,,,,
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S4061-BUYE,848644018704,All Stems ,"Faux Fuji Mum Silk Flower Stem - 23.5"" ",Burgundy/Yellow,$2.63,$12.50,2,150,,12,Yellow-Gold,Red-Burgundy,,,,,Mums,,,,,,,,,,,,,,,,,,,,23.5''H,-,4.5''D,12,8''Hx4''D,CV6049-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,DISCONTINUED - MARKED AS SOLD OUT BUT SHOULD REMOVE,,S4061-ORYE,848644018711,All Stems ,"Faux Fuji Mum Silk Flower Stem - 23.5"" ",Orange/Yellow,$2.63,$12.50,2,0,,12,Yellow-Gold,Red-Burgundy,,,,,Mums,,,,,,,,,,,,,,,,,,,,23.5''H,-,4.5''D,12,8''Hx4''D,CV6049-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S4068-NTGR,848644017462,All Stems ,"Artificial Himalayas Grass Foliage Stem - 36"" ",Green,$3.53,$16.75,1,0,,12,Green-Brown-Beige,,,,,,Foliage & Greenery,,,"25"" and Over",,,,,"Decorate with our realistic 36"" faux himalayas grass stem.","36"" Tall x 15"" Wide",,,,Handcrafted In China - Imported,,,,,,,36''H,15''W,-,,,,x,,,
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S4071-BR,848644017479,All Stems ,"Artificial Birch Twig Branch Foliage Stem - 52"" ",Brown,$2.51,$12.00,2,0,,12,Green-Brown-Beige,,,,,,Twigs & Branches,,,"25"" and Over",,,,,"Casual decorating made easy with lifelike 32"" faux birch twig branches. 12 stems shown in photo and arranged in our 16"" cylinder vase with clear gems (sold seperately)","32"" Tall x 15"" Wide",,12 Stems In Photo,"Stems Arranged In Our 16"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV6058-CLR,,52''H,15''W,-,12,16''Hx5''D,CV6058-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,,S4073-GORD,848644018728,All Stems ,"Faux Crysanthemum Roblush Silk Flower Spray - 26""",Gold/Red,$2.17,$10.50,2,0,,12,Yellow-Gold,Red-Burgundy,,,,,Mums,,,"25"" and Over",Spring,,,,"Enjoy spring flowers any time with our 26"" silk Crysanthemum stems. 12 stems shown in photo in our cylinder glass vase with clear gems (sold seperately).","26"" Tall","Bloom Diameter 2.5""",12 Stems Shown In Photo,"Stems Arranged In Our 12"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,,,26''H,-,2.5''D,12,12''Hx4''D,CV4809-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,,S4075,,All Stems ,"Baby Cosmos Silk Flower Stem - 28""  ",Master SKU ,,,,NA,,12,Lavender-Blue-Purple,Peach-Coral-Orange,,,,,Other Varieties,,,,,,,,Decorate with our lifelike silk Baby Cosmo stems. Available in two colors.,,,,,Handcrafted In China - Imported,,,,,,,,,,,,,,,,
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S4075-LVPU,848644018735,All Stems ,"Baby Cosmos Silk Flower Stem - 28""  ",Lavender/Purple,$1.36,$6.50,3,0,,12,Lavender-Blue-Purple,,,,,,Other Varieties,,,,,,,,,,,,,Handcrafted In China - Imported,,,,,,,28''H,8''W,1.5''D,12,10''Hx4''D,CV4486-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S4075-OR,848644018742,All Stems ,"Baby Cosmos Silk Flower Stem - 28""  ",Orange,$1.36,$6.50,3,250,,12,Peach-Coral-Orange,,,,,,Other Varieties,,,,,,,,,,,,,Handcrafted In China - Imported,,,,,,,28''H,8''W,1.5''D,12,10''Hx4''D,CV4486-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S4077,,All Stems ,"Zinnia Silk Flower Stem - 25"" ",Master SKU ,,,,NA,,12,Pink-Fuchsia-Beauty,Peach-Coral-Orange,Yellow-Gold,,,,Zinnias,,,"25"" and Over",,,,,"Make a statement with our realistic 25"" Zinnia Silk Flower Stems. Available in three colors. 12 stems shown in photo with our cylinder vase and clear gems (sold seperately).","25"" Tall","Bloom Diameter 4.5""",12 Stems Shown In Photo,"Stems Arranged In Our 12"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,,,,,,,,,,,,
