item,sku,product_name,sheet_weight_raw,sheet_weight_lb,bc_weight_lb,implied_lb_from_div16,ratio,issue_type,detail,product_id,variant_id
FLB941,FLB941-YE,Garden Tulip Faux Flower Bouquet,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5534,5266
FLB941,FLB941-YE-1,Garden Tulip Content Test,2,2.0,0.0,,,zero_weight,sheet expects 2lb,6645,6944
FLB941,FLB941-test,Garden Tulip Content Test,2,2.0,0.0,,,zero_weight,sheet expects 2lb,6645,
,FLB942,Rose & Ranunculus Faux Flower Bouquet,,,0.0,,,zero_weight,no weight set on BigCommerce,5538,
,FLB942-MP,Rose & Ranunculus Faux Flower Bouquet,,,0.0,,,zero_weight,no weight set on BigCommerce,5538,5269
,FLB942-MS,Rose & Ranunculus Faux Flower Bouquet,,,0.0,,,zero_weight,no weight set on BigCommerce,5538,5268
,FLB942-NA,Sunflower Afternoon Centerpiece,,,0.0,,,zero_weight,no weight set on BigCommerce,6119,5873
FLB943-CRW,FLB943-CRW,Simplistic Splendor Faux Flower Centerpiece,8,8.0,0.0,,,zero_weight,sheet expects 8lb,5539,5270
FLB944-MP,FLB944-MP,Garden Celebration Faux Flower Centerpiece,8,8.0,0.0,,,zero_weight,sheet expects 8lb,5542,5271
,FLB945-MS,Flower Market Fantasy Faux Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5544,5272
,FLB946-MP,Zinnia & Ranunculus Faux Flower Bouquet,,,0.0,,,zero_weight,no weight set on BigCommerce,5546,5273
FLB947-MS,FLB947-MS,English Manor Faux Flower Centerpiece,6,6.0,0.0,,,zero_weight,sheet expects 6lb,5547,5274
,FLB948-MP,"Rose , Lilac & Thistle Faux Flower Centerpiece",,,0.0,,,zero_weight,no weight set on BigCommerce,5548,5275
,FLB955-MP,Garden Envy Centerpiece,,,0.0,,,zero_weight,no weight set on BigCommerce,5549,5276
FLB956-BLW,FLB956-BLW,Blissful Blue & White Faux Flower Centerpiece,4,4.0,0.0,,,zero_weight,sheet expects 4lb,5552,5277
,FLB957-MS,Pastel Perfection Faux Flower Centerpiece,,,0.0,,,zero_weight,no weight set on BigCommerce,5553,5278
,FLB958-MP,"Rose, Mum & Thistle Faux Flower Centerpiece",,,0.0,,,zero_weight,no weight set on BigCommerce,5554,5279
,FLB959-MS,"Peony, Dahlia & Hydrangea Faux Flower Arrangement",,,0.0,,,zero_weight,no weight set on BigCommerce,5556,5280
,FLB963-MP,Citrus Sorbet Faux Flower Centerpiece,,,0.0,,,zero_weight,no weight set on BigCommerce,5564,5281
,FLB967-MP,"Cabbage Rose, Daisy & Ranunculus Faux Flower Bouquet",,,0.0,,,zero_weight,no weight set on BigCommerce,5569,5282
,FLB969-MVB,The Charm of Roses Faux Flower Bouquet,,,0.0,,,zero_weight,no weight set on BigCommerce,6093,5845
,FLB971-MP,Autumn's Glow Faux Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,6095,5847
FLB973-CRW,FLB973-CRW,Glorious Splendor Silk Flower Centerpiece,9,9.0,0.0,,,zero_weight,sheet expects 9lb,6129,5891
,FLB975-MS,Rose Garden Rhapsody Faux Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,6149,5934
FLB977-BLW,FLB977-BLW,Cosmos & Hydrangea Silk Flower Centerpiece,8,8.0,0.0,,,zero_weight,sheet expects 8lb,6150,5935
FLB982-MS,FLB982-MS,Garden Celebration Bouquet,4,4.0,0.0,,,zero_weight,sheet expects 4lb,6330,6351
,FLB985-MP,Poppy Passion,,,0.0,,,zero_weight,no weight set on BigCommerce,6320,6341
,FLB986-MP,Sunshine Garden Bouquet,,,0.0,,,zero_weight,no weight set on BigCommerce,6335,6356
,FLB987-MP,Tropical Escape,,,0.0,,,zero_weight,no weight set on BigCommerce,6321,6342
,FLC129,Phalaenopsis Silk Orchid,,,0.0,,,zero_weight,no weight set on BigCommerce,5572,
,FLC129-CRF,Phalaenopsis Silk Orchid,,,0.0,,,zero_weight,no weight set on BigCommerce,5572,5284
,FLC129-CRW,Phalaenopsis Silk Orchid,,,0.0,,,zero_weight,no weight set on BigCommerce,5572,5285
,FLC129-FUP,Phalaenopsis Silk Orchid,,,0.0,,,zero_weight,no weight set on BigCommerce,5572,5286
,FLC459-WH,Grand Impression Silk Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5575,5287
,FLC594-MP,Tropical Paradise Silk Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5577,5288
FLC633-YEO,FLC633-YEO,Calla & Day Lily Silk Flower Accent,5,5.0,0.0,,,zero_weight,sheet expects 5lb,5578,5289
,FLC714-WH,Deluxe Phalaenopsis Silk Orchid,,,0.0,,,zero_weight,no weight set on BigCommerce,5579,5290
FLC719,FLC719,Painter's Palette Silk Flower Arrangement,5,5.0,0.0,,,zero_weight,sheet expects 5lb,5580,
FLC719,FLC719-MS,Painter's Palette Silk Flower Arrangement,5,5.0,0.0,,,zero_weight,sheet expects 5lb,5580,5292
FLC719,FLC719-YO,Painter's Palette Silk Flower Arrangement,5,5.0,0.0,,,zero_weight,sheet expects 5lb,5580,5293
FLC720-MS,FLC720-MS,Calla Lily & Rubrum Lily Silk Flower Arrangement,5,5.0,0.0,,,zero_weight,sheet expects 5lb,5587,5294
FLC773,FLC773,Dancing Orchid & Grass Artificial Flower Arrangement,5,5.0,0.0,,,zero_weight,sheet expects 5lb,5588,
FLC773,FLC773-OR,Dancing Orchid & Grass Artificial Flower Arrangement,5,5.0,0.0,,,zero_weight,sheet expects 5lb,5588,5296
FLC773,FLC773-WH,Dancing Orchid & Grass Artificial Flower Arrangement,5,5.0,0.0,,,zero_weight,sheet expects 5lb,5588,5297
FLC791,FLC791,"Cherry Blossom, Dogwood & Tulip Silk Flower Arrangement",4,4.0,0.0,,,zero_weight,sheet expects 4lb,5589,
FLC791,FLC791-MS,"Cherry Blossom, Dogwood & Tulip Silk Flower Arrangement",4,4.0,0.0,,,zero_weight,sheet expects 4lb,5589,6754
FLC791,FLC791-YEW,"Cherry Blossom, Dogwood & Tulip Silk Flower Arrangement",4,4.0,0.0,,,zero_weight,sheet expects 4lb,5589,6751
FLC820,FLC820,Grand Phalaenopsis Orchid Artificial Flower Arrangement,7,7.0,0.0,,,zero_weight,sheet expects 7lb,5590,
FLC820,FLC820-TTF,Grand Phalaenopsis Orchid Artificial Flower Arrangement,7,7.0,0.0,,,zero_weight,sheet expects 7lb,5590,5300
FLC820,FLC820-WH,Grand Phalaenopsis Orchid Artificial Flower Arrangement,7,7.0,0.0,,,zero_weight,sheet expects 7lb,5590,5301
,FLC855-WG,Island Elegance Silk Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5591,5302
,FLC857-NA,Atrium Orchid Planter Artificial Floral Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5592,5303
FLC858-WH,FLC858-WH,American Garden Silk Flower Arrangement,DISC,,0.0,,,zero_weight,no weight set on BigCommerce,5593,5304
FLC875,FLC875,Gladiolus Silk Flower Arrangement,9,9.0,0.0,,,zero_weight,sheet expects 9lb,5594,
FLC875,FLC875-MP,Gladiolus Silk Flower Arrangement,9,9.0,0.0,,,zero_weight,sheet expects 9lb,5594,5306
FLC875,FLC875-WH,Gladiolus Silk Flower Arrangement,9,9.0,0.0,,,zero_weight,sheet expects 9lb,5594,5307
FLC876-MP,FLC876-MP,Poppy Passion Silk Flower Arrangement,DISC,,0.0,,,zero_weight,no weight set on BigCommerce,5595,5308
,FLC895-GR,Snowball Hydrangeas Silk Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5596,5309
,FLC896-NA,Bittersweet & Birch Artificial Focal Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5597,5310
,FLC900-CP,Apple Blossom Silk Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5598,5311
FLC907,FLC907,Cherry Blossom Silk Flower Arrangement,5,5.0,0.0,,,zero_weight,sheet expects 5lb,5599,
FLC907,FLC907-BYP,Cherry Blossom Silk Flower Arrangement,5,5.0,0.0,,,zero_weight,sheet expects 5lb,5599,5313
FLC907,FLC907-PKW,Cherry Blossom Silk Flower Arrangement,5,5.0,0.0,,,zero_weight,sheet expects 5lb,5599,5314
FLC907,FLC907-WH,Cherry Blossom Silk Flower Arrangement,5,5.0,0.0,,,zero_weight,sheet expects 5lb,5599,5315
,FLC908-WH,Pure Elegance Silk Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5600,5316
,FLC909-MP,Garden Brilliance Silk Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5601,5317
,FLC921,Calla Lily & Cymbidium Orchid Faux Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5602,
,FLC921-WHE,Calla Lily & Cymbidium Orchid Faux Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5602,5319
,FLC921-YEW,Calla Lily & Cymbidium Orchid Faux Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5602,5320
,FLC924,Oncidium Orchids Silk Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5603,
,FLC924-WH,Oncidium Orchids Silk Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5603,5323
,FLC924-YE,Oncidium Orchids Silk Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5603,5322
,FLC928-CRG,Alstroemeria & Budding Maple Silk Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5604,5324
FLC931-MP,FLC931-MP,Happy Garden Silk Flower Arrangement,DISC,,0.0,,,zero_weight,no weight set on BigCommerce,5605,5325
FLC932-CRW,FLC932-CRW,Tree Magnolia & Branches Faux Flower Arrangement,DISC,,0.0,,,zero_weight,no weight set on BigCommerce,5606,5326
,FLC939-MP,Garden Peonies Faux Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5607,5327
,FLC940-NA,Black-Eyed Susan & Bittersweet Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,6120,5874
,FLC950-MP,Mixed Iris Profusion Faux Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5608,5328
,FLC965,Hydrangea Harmony Faux Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5609,
,FLC965-CRW,Hydrangea Harmony Faux Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5609,5876
,FLC965-GR,Hydrangea Harmony Faux Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5609,5877
,FLC966-WG,Hydrangea & Cherry Blossom Splendor Faux Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5610,5330
FLC970-NA,FLC970-NA,Autumn Glory Faux Foliage Design,7,7.0,0.0,,,zero_weight,sheet expects 7lb,6096,5848
,FLC974-MP,"Iris, Orchid & Lilac Faux Flower Arrangement",,,0.0,,,zero_weight,no weight set on BigCommerce,6151,5936
FLC976-WG,FLC976-WG,Snowball Hydrangea & Queen Anne's Lace Faux Flower Arrangement,7,7.0,0.0,,,zero_weight,sheet expects 7lb,6152,5937
FLC978-MP,FLC978-MP,Bountiful Garden Faux Flower Arrangement,DISC,,0.0,,,zero_weight,no weight set on BigCommerce,6153,5938
FLC980-CRW,FLC980-CRW,Pure Elegance,18,18.0,0.0,,,zero_weight,sheet expects 18lb,6324,6345
,FLC981-MP,Caribbean Retreat,,,0.0,,,zero_weight,no weight set on BigCommerce,6322,6343
FLC983,FLC983,Luscious Lilies,6,6.0,0.0,,,zero_weight,sheet expects 6lb,6341,
FLC983,FLC983-PYE,Luscious Lilies,6,6.0,0.0,,,zero_weight,sheet expects 6lb,6341,6365
FLC983,FLC983-YEO,Luscious Lilies,6,6.0,0.0,,,zero_weight,sheet expects 6lb,6341,6364
FLC984-MP,FLC984-MP,Perfect Paradise,8,8.0,0.0,,,zero_weight,sheet expects 8lb,6323,6344
,FOAM,No Container-Foam Base ( FREE ) + $0.00,,,0.0,,,zero_weight,no weight set on BigCommerce,6040,5785
,Gems-Test,Test Gems,,,0.0,,,zero_weight,no weight set on BigCommerce,6146,5927
,GoldCover,Gold Cover ( FREE ),,,0.0,,,zero_weight,no weight set on BigCommerce,5891,5636
,HDA237-RD,Poinsettia & Hydrangea Silk Flower Centerpiece,,,0.0,,,zero_weight,no weight set on BigCommerce,5611,5331
HDA246-RDG,HDA246-RDG,Vintage Holiday Silk Flower Centerpiece,6,6.0,0.0,,,zero_weight,sheet expects 6lb,5612,5332
HDA250-RDW,HDA250-RDW,Magnolia & Rose Silk Flower Centerpiece,BO,,0.0,,,zero_weight,no weight set on BigCommerce,5613,5333
HDA257-RD,HDA257-RD,"Daisy, Tulip & Poinsettia Silk Flower Accent",5,5.0,0.0,,,zero_weight,sheet expects 5lb,5614,5334
,HDA268-PEG,Pearl & Gold Elegance Holiday Sleigh Centerpiece,,,0.0,,,zero_weight,no weight set on BigCommerce,5615,5335
HDA273-TEF,HDA273-TEF,Frozen Holiday Silk Flower Centerpiece,BO,,0.0,,,zero_weight,no weight set on BigCommerce,5616,5336
,HDA285-RDW,Winterberry Frost Artificial Holiday Centerpiece,,,0.0,,,zero_weight,no weight set on BigCommerce,5617,5337
HDA287-RDW,HDA287-RDW,Winterberry Frost  Holiday Centerpiece,6,6.0,0.0,,,zero_weight,sheet expects 6lb,6284,6297
HDA294-RD,HDA294-RD,Poinsettia & Hydrangea Artificial Christmas Centerpiece,DISC,,0.0,,,zero_weight,no weight set on BigCommerce,6285,6298
,HDA297-RD,Pine & Berry Artificial Holiday Centerpiece,,,0.0,,,zero_weight,no weight set on BigCommerce,5618,5338
,HDA298-RD,JR Pine & Berry Artificial Holiday Centerpiece,,,0.0,,,zero_weight,no weight set on BigCommerce,5619,5339
,HDA306-RDW,"Magnolia, Amaryllis & Berries Artificial Holiday Centerpiece",,,0.0,,,zero_weight,no weight set on BigCommerce,5620,5340
,HDA314-NA,Holly & Pine Artificial Holiday Centerpiece,,,0.0,,,zero_weight,no weight set on BigCommerce,5621,5341
,HDA315-NA,JR Holly & Pine Artificial Holiday Centerpiece,,,0.0,,,zero_weight,no weight set on BigCommerce,5622,5342
,HDA318-RDG,"Poinsettias, Berries & Hemlock Artificial Holiday Planter",,,0.0,,,zero_weight,no weight set on BigCommerce,6286,6299
,HDA319-RDG,"Jr. Poinsettias, Berries & Hemlock Artificial Holiday Planter",,,0.0,,,zero_weight,no weight set on BigCommerce,6287,6300
,HDA326-RD,"Amaryllis, Hydrangea & Hemlock Artificial Holiday Centerpiece",,,0.0,,,zero_weight,no weight set on BigCommerce,6288,6301
,HDA339-RD,Amaryllis Planter Artificial Holiday Centerpiece,,,0.0,,,zero_weight,no weight set on BigCommerce,5623,5343
,HDA373-RD,Poinsettia & Plum Blossom Artificial Holiday Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5624,5344
,HDA374-RDW,Poinsettia & Ranunculus Silk Christmas Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5625,5345
,HDA375-PEG,Pearl & Gold Elegance Artificial Holiday Centerpiece,,,0.0,,,zero_weight,no weight set on BigCommerce,5626,5346
,HDA376-WH,"Delphinium, Berries & Iced Pine Silk Holiday Arrangement",,,0.0,,,zero_weight,no weight set on BigCommerce,5627,5347
,HDA377-WH,"Hydrangea, Berries & Iced Pine Artificial Holiday Arrangement",,,0.0,,,zero_weight,no weight set on BigCommerce,5628,5348
,HDA379-RDW,"Daisy, Tulip & Hydrangea Silk Flower Holiday Arrangement",,,0.0,,,zero_weight,no weight set on BigCommerce,5629,5349
,HDA380-NA,"Pine, Berries & Birch Logs Artificial Focal Arrangement",,,0.0,,,zero_weight,no weight set on BigCommerce,5630,5350
HDA381-RDW,HDA381-RDW,Holiday Tradition Silk Christmas Centerpiece,6,6.0,0.0,,,zero_weight,sheet expects 6lb,5631,5351
,HDA382-RD,Amaryllis & Poinsettia Silk Christmas Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5632,5352
,HDA394-PEG,Pearl & Gold Elegance Silk Poinsettia Centerpiece,,,0.0,,,zero_weight,no weight set on BigCommerce,6097,5849
,HDA396-RDG,Hydrangea & Dahlia Silk Flower Holiday Centerpiece,,,0.0,,,zero_weight,no weight set on BigCommerce,6098,5850
,HDA398-RD,Holiday Market Faux Flower Centerpiece,,,0.0,,,zero_weight,no weight set on BigCommerce,6099,5851
,HDA401-WH,Delphinium Berries & Iced Pine Silk Holiday Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,6118,5872
,HDA402-RDW,Magnolia & Berry Artificial Holiday Centerpiece,,,0.0,,,zero_weight,no weight set on BigCommerce,6100,5852
HDA419-RD,HDA419-RD,"Plush Velvet Poinsettia, Pine & Berries Artificial Christmas Centerpiece",BO,,0.0,,,zero_weight,no weight set on BigCommerce,6297,6313
HDA444-VGR,HDA444-VGR,"Holly, Pine & Berries Artificial Holiday Centerpiece",BO,,0.0,,,zero_weight,no weight set on BigCommerce,6305,6321
HDB200,HDB200,Premier Silk Poinsettia - Large,5,5.0,0.0,,,zero_weight,sheet expects 5lb,5633,
HDB200,HDB200-RD,Premier Silk Poinsettia - Large,5,5.0,0.0,,,zero_weight,sheet expects 5lb,5633,5354
HDB200,HDB200-WH,Premier Silk Poinsettia - Large,5,5.0,0.0,,,zero_weight,sheet expects 5lb,5633,5355
HDB201,HDB201,Premier Silk Poinsettia - Extra Large,11,11.0,0.0,,,zero_weight,sheet expects 11lb,6067,
HDB201,HDB201-RD,Premier Silk Poinsettia - Extra Large,11,11.0,0.0,,,zero_weight,sheet expects 11lb,6067,5878
HDB201,HDB201-WH,Premier Silk Poinsettia - Extra Large,11,11.0,0.0,,,zero_weight,sheet expects 11lb,6067,5879
,HDB215-RD,Amaryllis & Holly Silk Flower Accent,,,0.0,,,zero_weight,no weight set on BigCommerce,5635,5357
HDB218-RD,HDB218-RD,Amaryllis Silk Flower Arrangement,BO,,0.0,,,zero_weight,no weight set on BigCommerce,5636,5358
HDB233,HDB233,Table Top Silk Poinsettia Plant,4,4.0,0.0,,,zero_weight,sheet expects 4lb,5637,
HDB233,HDB233-RD,Table Top Silk Poinsettia Plant,4,4.0,0.0,,,zero_weight,sheet expects 4lb,5637,5362
HDB233,HDB233-WH,Table Top Silk Poinsettia Plant,4,4.0,0.0,,,zero_weight,sheet expects 4lb,5637,5363
HDB239-WH,HDB239-WH,Magnolia & Berry Artificial Holiday Floral,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5638,5364
,HDB248,Dwarf Amaryllis Silk Flower Accent,,,0.0,,,zero_weight,no weight set on BigCommerce,5639,
,HDB248-RD,Dwarf Amaryllis Silk Flower Accent,,,0.0,,,zero_weight,no weight set on BigCommerce,5639,5366
,HDB248-WH,Dwarf Amaryllis Silk Flower Accent,,,0.0,,,zero_weight,no weight set on BigCommerce,5639,5367
,HDB274-NA,Farmhouse Holly & Pine Artificial Holiday Accent,,,0.0,,,zero_weight,no weight set on BigCommerce,5640,5368
HDB286-RDW,HDB286-RDW,Winterberry Frost Artificial Holiday Accent,3,3.0,0.0,,,zero_weight,sheet expects 3lb,5641,5369
HDB296,HDB296,Amaryllis Vase Faux Flower Arrangement,DISC,,0.0,,,zero_weight,no weight set on BigCommerce,6289,
HDB296,HDB296-CRP,Amaryllis Vase Faux Flower Arrangement,DISC,,0.0,,,zero_weight,no weight set on BigCommerce,6289,6303
HDB296,HDB296-MP,Amaryllis Vase Faux Flower Arrangement,DISC,,0.0,,,zero_weight,no weight set on BigCommerce,6289,6304
HDB296,HDB296-RD,Amaryllis Vase Faux Flower Arrangement,DISC,,0.0,,,zero_weight,no weight set on BigCommerce,6289,6305
HDB308-RD,HDB308-RD,Poinsettia & Holly Silk Holiday Arrangement,3,3.0,0.0,,,zero_weight,sheet expects 3lb,5642,5370
,HDB321-RDW,Tulip & Poinsettia Faux Flower Christmas Bud Vase,,,0.0,,,zero_weight,no weight set on BigCommerce,6290,6306
,HDB329-RDG,Cedar & Berry Faux Greenery Holiday Accent,,,0.0,,,zero_weight,no weight set on BigCommerce,6291,6307
HDB337-RDW,HDB337-RDW,Winter Woods Artificial Holiday Accent,3,3.0,0.0,,,zero_weight,sheet expects 3lb,5643,5371
,HDB340-RD,Poinsettia Grande Holiday Silk Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5644,5372
HDB370-RD,HDB370-RD,Desktop Silk Poinsettia Plant,3,3.0,0.0,,,zero_weight,sheet expects 3lb,5645,5373
HDB371-RD,HDB371-RD,"Poinsettia, Pine & Berry Silk Christmas Accent",2,2.0,0.0,,,zero_weight,sheet expects 2lb,5646,5374
,HDB378-NA,"Copper, Cones & Berries Artificial Holiday Accent",,,0.0,,,zero_weight,no weight set on BigCommerce,5647,5375
HDB395,HDB395,Amaryllis Accent Silk Flower Holiday Design,3,3.0,0.0,,,zero_weight,sheet expects 3lb,6101,
HDB395,HDB395-RD,Amaryllis Accent Silk Flower Holiday Design,3,3.0,0.0,,,zero_weight,sheet expects 3lb,6101,5870
HDB395,HDB395-WH,Amaryllis Accent Silk Flower Holiday Design,3,3.0,0.0,,,zero_weight,sheet expects 3lb,6101,5871
,HDB400-RD,Forevergreens & Berries Artificial Holiday Accent,,,0.0,,,zero_weight,no weight set on BigCommerce,6090,5842
,HDB407-RD,"Mixed Eucalyptus, Pine & Berries Silk Holiday Arrangement",,,0.0,,,zero_weight,no weight set on BigCommerce,6293,6309
,HDB426-WHS,"Pine, Berries & Cones Artificial Winter Holiday Arrangement",,,0.0,,,zero_weight,no weight set on BigCommerce,6301,6317
HDB601,HDB601,Silk Poinsettia Accent,4,4.0,0.0,,,zero_weight,sheet expects 4lb,5648,
HDB601,HDB601-RD,Silk Poinsettia Accent,4,4.0,0.0,,,zero_weight,sheet expects 4lb,5648,5377
HDB601,HDB601-WH,Silk Poinsettia Accent,4,4.0,0.0,,,zero_weight,sheet expects 4lb,5648,5378
,HDC211-RD,"Pine & Berry 24"" Artificial Holiday Wreath",,,0.0,,,zero_weight,no weight set on BigCommerce,5649,5379
,HDC212-RD,Pine & Berry Silk Swag,,,0.0,,,zero_weight,no weight set on BigCommerce,5650,5380
,HDC213-RD,Pine & Berry Silk Garland,,,0.0,,,zero_weight,no weight set on BigCommerce,5651,5381
,HDC265-PEG,"Pearl & Gold Elegance 24"" Artificial Holiday Wreath",,,0.0,,,zero_weight,no weight set on BigCommerce,5652,5382
,HDC266-PEG,Pearl & Gold Elegance Artificial Holiday Teardrop,,,0.0,,,zero_weight,no weight set on BigCommerce,5653,5383
,HDC267-PEG,Pearl & Gold Elegance Artificial Holiday Garland,,,0.0,,,zero_weight,no weight set on BigCommerce,5654,5384
HDC274-RD,HDC274-RD,Holiday Poinsettia Silk Wreath,4,4.0,0.0,,,zero_weight,sheet expects 4lb,5655,5385
,HDC299-RD,"Pine & Berry 30"" Artificial Holiday Wreath",,,0.0,,,zero_weight,no weight set on BigCommerce,5656,5386
,HDC303-PEG,"Pearl & Gold Elegance 30"" Artificial Holiday Wreath",,,0.0,,,zero_weight,no weight set on BigCommerce,5657,5387
,HDC327-GRW,Long Needle Icy Pine Teardrop,,,0.0,,,zero_weight,no weight set on BigCommerce,6135,5897
,HDC330-RDW,"Snowflake Plaid 24"" Artificial Christmas Wreath",,,0.0,,,zero_weight,no weight set on BigCommerce,5658,5388
,HDC331-RDW,"Snowflake Plaid 30"" Artificial Christmas Wreath",,,0.0,,,zero_weight,no weight set on BigCommerce,5659,5389
,HDC332-RDW,Snowflake Plaid Artificial Christmas Teardrop,,,0.0,,,zero_weight,no weight set on BigCommerce,5660,5390
,HDC333-RDW,Snowflake Plaid Artificial Christmas Garland,,,0.0,,,zero_weight,no weight set on BigCommerce,5661,5391
,HDC351-MS,"Colorful Snowy Christmas 28"" Artificial Holiday Wreath",,,0.0,,,zero_weight,no weight set on BigCommerce,5662,5392
,HDC353-MS,Colorful Snowy Christmas Artificial Holiday Teardrop,,,0.0,,,zero_weight,no weight set on BigCommerce,5663,5393
,HDC354-MS,Colorful Snowy Christmas Artificial Holiday Garland,,,0.0,,,zero_weight,no weight set on BigCommerce,5664,5394
,HDC355-RGG,"Holiday Sparkle 26"" Artificial Christmas Wreath",,,0.0,,,zero_weight,no weight set on BigCommerce,5665,5395
,HDC356-RGG,"Holiday Sparkle 30"" Artificial Christmas Wreath",,,0.0,,,zero_weight,no weight set on BigCommerce,5666,5396
,HDC357-RGG,Holiday Sparkle Artificial Christmas Teardrop,,,0.0,,,zero_weight,no weight set on BigCommerce,5667,5397
,HDC358-RGG,Holiday Sparkle Artificial Christmas Garland,,,0.0,,,zero_weight,no weight set on BigCommerce,5668,5398
,HDC360-GR,"Forevergreens & Berries 24"" Artificial Holiday Wreath",,,0.0,,,zero_weight,no weight set on BigCommerce,5669,5399
,HDC361-GR,"Forevergreens & Berries 30"" Artificial Holiday Wreath",,,0.0,,,zero_weight,no weight set on BigCommerce,5670,5400
,HDC362-GR,Forevergreens & Berries Artificial Holiday Teardrop,,,0.0,,,zero_weight,no weight set on BigCommerce,5671,5401
,HDC363-GR,Forevergreens & Berries Artificial Holiday Garland,,,0.0,,,zero_weight,no weight set on BigCommerce,5672,5402
,HDC365-RDW,"Alpine Frost 24"" Artificial Holiday Wreath",,,0.0,,,zero_weight,no weight set on BigCommerce,5673,5403
,HDC366-RDW,Alpine Frost Artificial Holiday Teardrop,,,0.0,,,zero_weight,no weight set on BigCommerce,5674,5404
,HDC367-RD,Poinsettia & Pine Artificial Holiday Wreath,,,0.0,,,zero_weight,no weight set on BigCommerce,6102,5854
,HDC368-RD,Holiday Berry Artificial Christmas Wreath,,,0.0,,,zero_weight,no weight set on BigCommerce,6103,5855
,HDC369-RD,"16"" Holiday Berry Artificial Christmas Wreath or 6"" Candle Ring",,,0.0,,,zero_weight,no weight set on BigCommerce,6292,6308
,HDC385-GR,"Hemlock, Mistletoe & Berries 24"" Artificial Holiday Wreath",,,0.0,,,zero_weight,no weight set on BigCommerce,6104,5856
,HDC386-GR,"Hemlock, Mistletoe & Berries 30"" Artificial Holiday Wreath",,,0.0,,,zero_weight,no weight set on BigCommerce,6105,5857
,HDC387-GR,"Hemlock, Mistletoe & Berries Artificial Holiday Teardrop",,,0.0,,,zero_weight,no weight set on BigCommerce,6106,5858
,HDC388-GR,"Hemlock, Mistletoe & Berries Artificial Holiday Garland",,,0.0,,,zero_weight,no weight set on BigCommerce,6107,5859
,HDC390-RDW,"Winterberry Frost 22"" Artificial Holiday Wreath",,,0.0,,,zero_weight,no weight set on BigCommerce,6108,5860
,HDC391-RDW,"Winterberry Frost 28"" Artificial Holiday Wreath",,,0.0,,,zero_weight,no weight set on BigCommerce,6109,5861
,HDC392-RDW,Winterberry Frost Artificial Holiday Teardrop,,,0.0,,,zero_weight,no weight set on BigCommerce,6110,5862
,HDC393-RDW,Winterberry Frost Artificial Holiday Garland,,,0.0,,,zero_weight,no weight set on BigCommerce,6111,5863
HDC411-GRR,HDC411-GRR,"Mixed Eucalyptus, Pine & Berries Silk Holiday Wreath",4,4.0,0.0,,,zero_weight,sheet expects 4lb,6294,6310
HDC413-GRR,HDC413-GRR,"Mixed Eucalyptus, Pine & Berries Silk Holiday Teardrop",3,3.0,0.0,,,zero_weight,sheet expects 3lb,6295,6311
HDC415-RD,HDC415-RD,"Plush Velvet Poinsettia, Pine & Berries Artificial Christmas Holiday Wreath",4,4.0,0.0,,,zero_weight,sheet expects 4lb,6298,6314
HDC417-RD,HDC417-RD,"Plush Velvet Poinsettia, Pine & Berries Artificial Christmas Holiday Teardrop",3,3.0,0.0,,,zero_weight,sheet expects 3lb,6299,6315
